"cust","date"
8312,1978-01-01
8312,1979-01-01
8312,1980-01-01
8312,1981-01-01
8312,1982-01-01
8313,1970-01-01
8314,1970-01-01
8315,1970-01-01
8315,1971-01-01
8316,1970-01-01
8317,1970-01-01
8317,1971-01-01
8318,1970-01-01
8318,1971-01-01
8318,1973-01-01
8318,1974-01-01
8318,1975-01-01
8318,1976-01-01
8318,1979-01-01
8318,1980-01-01
8318,1981-01-01
8318,1982-01-01
8318,1983-01-01
8319,1970-01-01
8319,1971-01-01
8319,1972-01-01
8319,1973-01-01
8319,1974-01-01
8319,1976-01-01
8319,1979-01-01
8319,1980-01-01
8319,1981-01-01
8319,1982-01-01
8319,1983-01-01
8320,1970-01-01
8320,1972-01-01
8320,1973-01-01
8320,1974-01-01
8320,1976-01-01
8320,1979-01-01
8320,1980-01-01
8320,1981-01-01
8320,1982-01-01
8320,1983-01-01
8321,1970-01-01
8322,1970-01-01
8323,1970-01-01
8323,1971-01-01
8323,1972-01-01
8323,1973-01-01
8323,1974-01-01
8323,1977-01-01
8323,1978-01-01
8323,1979-01-01
8323,1980-01-01
8324,1970-01-01
8324,1973-01-01
8325,1970-01-01
8325,1971-01-01
8325,1972-01-01
8325,1973-01-01
8325,1974-01-01
8325,1975-01-01
8325,1976-01-01
8325,1977-01-01
8326,1970-01-01
8326,1971-01-01
8326,1972-01-01
8326,1974-01-01
8326,1975-01-01
8326,1978-01-01
8326,1979-01-01
8326,1980-01-01
8326,1981-01-01
8326,1982-01-01
8327,1970-01-01
8327,1971-01-01
8327,1972-01-01
8327,1974-01-01
8327,1977-01-01
8327,1978-01-01
8327,1979-01-01
8327,1981-01-01
8328,1970-01-01
8328,1971-01-01
8328,1972-01-01
8328,1973-01-01
8328,1974-01-01
8328,1975-01-01
8328,1978-01-01
8328,1979-01-01
8328,1981-01-01
8328,1982-01-01
8328,1983-01-01
8329,1970-01-01
8330,1970-01-01
8330,1971-01-01
8330,1974-01-01
8330,1975-01-01
8331,1970-01-01
8332,1970-01-01
8333,1970-01-01
8333,1972-01-01
8333,1978-01-01
8333,1979-01-01
8333,1980-01-01
8334,1970-01-01
8334,1971-01-01
8334,1972-01-01
8334,1973-01-01
8334,1974-01-01
8334,1975-01-01
8334,1976-01-01
8334,1977-01-01
8334,1978-01-01
8334,1980-01-01
8334,1981-01-01
8334,1982-01-01
8334,1983-01-01
8335,1970-01-01
8335,1971-01-01
8335,1972-01-01
8335,1973-01-01
8335,1974-01-01
8335,1975-01-01
8335,1976-01-01
8335,1977-01-01
8335,1978-01-01
8335,1979-01-01
8335,1980-01-01
8335,1981-01-01
8335,1982-01-01
8335,1983-01-01
8336,1970-01-01
8336,1971-01-01
8336,1973-01-01
8337,1970-01-01
8337,1971-01-01
8338,1970-01-01
8339,1970-01-01
8339,1971-01-01
8339,1972-01-01
8339,1973-01-01
8339,1974-01-01
8339,1975-01-01
8339,1976-01-01
8339,1977-01-01
8340,1970-01-01
8340,1971-01-01
8340,1972-01-01
8340,1973-01-01
8340,1974-01-01
8340,1975-01-01
8340,1976-01-01
8340,1977-01-01
8340,1978-01-01
8340,1979-01-01
8340,1980-01-01
8340,1981-01-01
8340,1982-01-01
8340,1983-01-01
8341,1970-01-01
8341,1971-01-01
8341,1972-01-01
8341,1980-01-01
8342,1970-01-01
8343,1970-01-01
8343,1973-01-01
8343,1974-01-01
8344,1970-01-01
8344,1971-01-01
8344,1972-01-01
8344,1973-01-01
8344,1974-01-01
8344,1976-01-01
8344,1977-01-01
8345,1970-01-01
8345,1971-01-01
8345,1972-01-01
8346,1970-01-01
8346,1971-01-01
8347,1970-01-01
8347,1971-01-01
8347,1973-01-01
8347,1974-01-01
8348,1970-01-01
8348,1971-01-01
8348,1972-01-01
8348,1973-01-01
8348,1974-01-01
8348,1975-01-01
8348,1976-01-01
8348,1977-01-01
8348,1978-01-01
8348,1979-01-01
8348,1980-01-01
8348,1981-01-01
8348,1982-01-01
8348,1983-01-01
8349,1970-01-01
8349,1971-01-01
8349,1973-01-01
8349,1975-01-01
8349,1976-01-01
8349,1977-01-01
8349,1982-01-01
8350,1970-01-01
8351,1970-01-01
8351,1971-01-01
8351,1972-01-01
8352,1970-01-01
8352,1971-01-01
8352,1972-01-01
8352,1973-01-01
8352,1974-01-01
8352,1975-01-01
8352,1976-01-01
8352,1977-01-01
8352,1978-01-01
8352,1979-01-01
8352,1980-01-01
8352,1981-01-01
8352,1982-01-01
8352,1983-01-01
8353,1970-01-01
8353,1972-01-01
8353,1975-01-01
8353,1976-01-01
8353,1979-01-01
8353,1980-01-01
8353,1982-01-01
8354,1970-01-01
8355,1970-01-01
8355,1971-01-01
8356,1970-01-01
8357,1970-01-01
8357,1973-01-01
8357,1974-01-01
8357,1976-01-01
8357,1980-01-01
8358,1970-01-01
8359,1970-01-01
8359,1971-01-01
8359,1972-01-01
8359,1973-01-01
8359,1974-01-01
8359,1975-01-01
8359,1977-01-01
8359,1978-01-01
8359,1979-01-01
8359,1981-01-01
8360,1970-01-01
8360,1972-01-01
8360,1974-01-01
8360,1975-01-01
8360,1976-01-01
8361,1970-01-01
8361,1971-01-01
8361,1974-01-01
8361,1976-01-01
8361,1977-01-01
8361,1978-01-01
8361,1980-01-01
8361,1982-01-01
8362,1970-01-01
8362,1971-01-01
8362,1972-01-01
8362,1973-01-01
8363,1970-01-01
8363,1971-01-01
8363,1972-01-01
8363,1974-01-01
8363,1975-01-01
8363,1976-01-01
8363,1977-01-01
8363,1978-01-01
8363,1980-01-01
8363,1981-01-01
8363,1982-01-01
8363,1983-01-01
8364,1970-01-01
8364,1971-01-01
8364,1973-01-01
8365,1970-01-01
8365,1971-01-01
8366,1970-01-01
8366,1971-01-01
8366,1972-01-01
8367,1970-01-01
8367,1971-01-01
8367,1976-01-01
8367,1977-01-01
8367,1978-01-01
8367,1979-01-01
8367,1981-01-01
8368,1970-01-01
8368,1971-01-01
8368,1972-01-01
8368,1973-01-01
8368,1974-01-01
8368,1975-01-01
8368,1976-01-01
8368,1977-01-01
8368,1978-01-01
8368,1979-01-01
8368,1980-01-01
8368,1981-01-01
8368,1982-01-01
8368,1983-01-01
8369,1970-01-01
8369,1971-01-01
8369,1972-01-01
8369,1973-01-01
8369,1974-01-01
8369,1975-01-01
8369,1976-01-01
8369,1977-01-01
8369,1978-01-01
8369,1979-01-01
8369,1980-01-01
8369,1981-01-01
8369,1982-01-01
8369,1983-01-01
8370,1970-01-01
8370,1971-01-01
8370,1972-01-01
8370,1973-01-01
8370,1974-01-01
8371,1970-01-01
8371,1971-01-01
8372,1970-01-01
8372,1972-01-01
8372,1973-01-01
8372,1974-01-01
8372,1975-01-01
8373,1970-01-01
8373,1972-01-01
8373,1973-01-01
8373,1974-01-01
8373,1975-01-01
8373,1976-01-01
8373,1977-01-01
8373,1978-01-01
8373,1979-01-01
8373,1980-01-01
8373,1981-01-01
8373,1982-01-01
8373,1983-01-01
8374,1970-01-01
8374,1972-01-01
8374,1975-01-01
8374,1976-01-01
8374,1977-01-01
8374,1979-01-01
8374,1980-01-01
8374,1982-01-01
8375,1970-01-01
8375,1971-01-01
8375,1972-01-01
8375,1973-01-01
8375,1974-01-01
8375,1975-01-01
8375,1978-01-01
8375,1979-01-01
8375,1980-01-01
8375,1981-01-01
8375,1982-01-01
8375,1983-01-01
8376,1970-01-01
8377,1970-01-01
8377,1971-01-01
8378,1970-01-01
8378,1971-01-01
8378,1972-01-01
8378,1973-01-01
8379,1970-01-01
8379,1971-01-01
8379,1972-01-01
8379,1974-01-01
8380,1970-01-01
8381,1970-01-01
8381,1971-01-01
8382,1970-01-01
8383,1970-01-01
8383,1971-01-01
8383,1972-01-01
8383,1973-01-01
8383,1974-01-01
8383,1975-01-01
8383,1976-01-01
8383,1977-01-01
8383,1978-01-01
8383,1980-01-01
8383,1982-01-01
8383,1983-01-01
8384,1970-01-01
8385,1970-01-01
8385,1971-01-01
8385,1972-01-01
8385,1973-01-01
8386,1970-01-01
8386,1975-01-01
8386,1981-01-01
8386,1983-01-01
8387,1970-01-01
8387,1972-01-01
8387,1975-01-01
8387,1978-01-01
8387,1979-01-01
8388,1970-01-01
8388,1971-01-01
8388,1972-01-01
8388,1973-01-01
8388,1974-01-01
8388,1975-01-01
8388,1976-01-01
8388,1977-01-01
8389,1970-01-01
8389,1971-01-01
8389,1973-01-01
8389,1974-01-01
8389,1975-01-01
8389,1978-01-01
8389,1979-01-01
8389,1980-01-01
8389,1981-01-01
8389,1982-01-01
8389,1983-01-01
8390,1970-01-01
8390,1971-01-01
8390,1972-01-01
8391,1970-01-01
8391,1971-01-01
8391,1972-01-01
8391,1974-01-01
8391,1976-01-01
8391,1977-01-01
8391,1979-01-01
8392,1970-01-01
8392,1971-01-01
8392,1972-01-01
8392,1973-01-01
8392,1974-01-01
8392,1975-01-01
8392,1976-01-01
8392,1977-01-01
8392,1978-01-01
8392,1979-01-01
8392,1980-01-01
8392,1981-01-01
8392,1983-01-01
8393,1970-01-01
8393,1971-01-01
8393,1972-01-01
8393,1974-01-01
8393,1975-01-01
8394,1970-01-01
8394,1971-01-01
8394,1974-01-01
8394,1975-01-01
8395,1970-01-01
8395,1971-01-01
8395,1972-01-01
8395,1973-01-01
8396,1970-01-01
8397,1970-01-01
8398,1970-01-01
8398,1971-01-01
8398,1972-01-01
8398,1973-01-01
8398,1974-01-01
8399,1970-01-01
8399,1971-01-01
8399,1979-01-01
8400,1970-01-01
8401,1970-01-01
8401,1977-01-01
8401,1979-01-01
8402,1970-01-01
8402,1971-01-01
8402,1972-01-01
8402,1973-01-01
8402,1974-01-01
8402,1975-01-01
8402,1976-01-01
8402,1977-01-01
8402,1978-01-01
8402,1979-01-01
8402,1980-01-01
8402,1981-01-01
8402,1982-01-01
8402,1983-01-01
8403,1970-01-01
8403,1971-01-01
8404,1970-01-01
8405,1970-01-01
8405,1971-01-01
8405,1972-01-01
8405,1973-01-01
8405,1974-01-01
8405,1975-01-01
8405,1976-01-01
8405,1978-01-01
8405,1979-01-01
8405,1980-01-01
8405,1981-01-01
8405,1982-01-01
8405,1983-01-01
8406,1970-01-01
8406,1971-01-01
8406,1972-01-01
8406,1973-01-01
8406,1974-01-01
8406,1975-01-01
8406,1976-01-01
8406,1977-01-01
8406,1978-01-01
8406,1980-01-01
8407,1970-01-01
8407,1971-01-01
8407,1972-01-01
8407,1973-01-01
8407,1975-01-01
8407,1976-01-01
8407,1977-01-01
8407,1979-01-01
8407,1980-01-01
8407,1981-01-01
8407,1982-01-01
8408,1970-01-01
8408,1971-01-01
8408,1972-01-01
8408,1973-01-01
8408,1975-01-01
8408,1976-01-01
8408,1977-01-01
8408,1978-01-01
8408,1979-01-01
8408,1980-01-01
8408,1981-01-01
8408,1982-01-01
8409,1970-01-01
8409,1974-01-01
8410,1970-01-01
8410,1972-01-01
8410,1973-01-01
8410,1974-01-01
8410,1975-01-01
8411,1970-01-01
8411,1971-01-01
8411,1973-01-01
8411,1975-01-01
8411,1976-01-01
8411,1978-01-01
8411,1979-01-01
8411,1980-01-01
8412,1970-01-01
8412,1971-01-01
8413,1970-01-01
8413,1971-01-01
8413,1972-01-01
8413,1973-01-01
8413,1974-01-01
8413,1975-01-01
8413,1976-01-01
8413,1977-01-01
8413,1978-01-01
8413,1979-01-01
8413,1980-01-01
8414,1970-01-01
8414,1971-01-01
8414,1972-01-01
8414,1973-01-01
8415,1970-01-01
8416,1970-01-01
8416,1974-01-01
8416,1981-01-01
8417,1970-01-01
8418,1970-01-01
8419,1970-01-01
8419,1971-01-01
8419,1972-01-01
8419,1973-01-01
8419,1974-01-01
8420,1970-01-01
8421,1970-01-01
8421,1972-01-01
8421,1975-01-01
8421,1976-01-01
8422,1970-01-01
8423,1970-01-01
8423,1971-01-01
8423,1972-01-01
8423,1973-01-01
8423,1974-01-01
8423,1975-01-01
8423,1976-01-01
8423,1977-01-01
8423,1978-01-01
8423,1979-01-01
8423,1980-01-01
8423,1981-01-01
8423,1982-01-01
8423,1983-01-01
8424,1970-01-01
8424,1971-01-01
8424,1972-01-01
8424,1976-01-01
8424,1978-01-01
8424,1980-01-01
8425,1970-01-01
8425,1971-01-01
8425,1972-01-01
8425,1973-01-01
8425,1974-01-01
8425,1975-01-01
8425,1976-01-01
8425,1977-01-01
8425,1978-01-01
8425,1979-01-01
8425,1980-01-01
8425,1981-01-01
8425,1982-01-01
8425,1983-01-01
8426,1970-01-01
8427,1970-01-01
8428,1970-01-01
8429,1970-01-01
8429,1971-01-01
8429,1972-01-01
8429,1973-01-01
8429,1974-01-01
8429,1975-01-01
8429,1978-01-01
8429,1979-01-01
8429,1981-01-01
8429,1982-01-01
8429,1983-01-01
8430,1970-01-01
8430,1971-01-01
8430,1972-01-01
8431,1970-01-01
8431,1971-01-01
8431,1972-01-01
8431,1973-01-01
8431,1974-01-01
8431,1975-01-01
8431,1976-01-01
8431,1977-01-01
8431,1978-01-01
8432,1970-01-01
8432,1971-01-01
8432,1972-01-01
8432,1976-01-01
8432,1977-01-01
8432,1978-01-01
8432,1979-01-01
8432,1981-01-01
8432,1982-01-01
8433,1970-01-01
8433,1971-01-01
8434,1970-01-01
8434,1972-01-01
8434,1973-01-01
8434,1974-01-01
8435,1970-01-01
8435,1971-01-01
8435,1972-01-01
8435,1975-01-01
8435,1976-01-01
8435,1978-01-01
8435,1979-01-01
8435,1981-01-01
8435,1983-01-01
8436,1970-01-01
8436,1972-01-01
8436,1973-01-01
8436,1974-01-01
8436,1977-01-01
8436,1978-01-01
8436,1979-01-01
8437,1970-01-01
8437,1975-01-01
8437,1977-01-01
8437,1978-01-01
8437,1980-01-01
8437,1981-01-01
8437,1983-01-01
8438,1970-01-01
8439,1970-01-01
8439,1971-01-01
8439,1972-01-01
8439,1973-01-01
8439,1975-01-01
8439,1977-01-01
8439,1979-01-01
8439,1980-01-01
8439,1982-01-01
8440,1970-01-01
8441,1970-01-01
8442,1970-01-01
8443,1970-01-01
8443,1971-01-01
8443,1972-01-01
8443,1974-01-01
8443,1975-01-01
8443,1976-01-01
8443,1978-01-01
8443,1979-01-01
8444,1970-01-01
8444,1971-01-01
8444,1972-01-01
8444,1973-01-01
8444,1974-01-01
8444,1975-01-01
8444,1976-01-01
8444,1977-01-01
8444,1978-01-01
8444,1979-01-01
8444,1980-01-01
8444,1981-01-01
8444,1982-01-01
8444,1983-01-01
8445,1970-01-01
8445,1971-01-01
8446,1970-01-01
8446,1971-01-01
8446,1972-01-01
8446,1973-01-01
8446,1974-01-01
8446,1975-01-01
8446,1976-01-01
8446,1977-01-01
8446,1978-01-01
8446,1980-01-01
8446,1981-01-01
8447,1970-01-01
8447,1971-01-01
8447,1972-01-01
8448,1970-01-01
8449,1970-01-01
8449,1971-01-01
8449,1972-01-01
8449,1973-01-01
8449,1974-01-01
8449,1975-01-01
8449,1976-01-01
8449,1977-01-01
8449,1978-01-01
8449,1979-01-01
8449,1980-01-01
8449,1981-01-01
8450,1970-01-01
8450,1971-01-01
8450,1972-01-01
8450,1974-01-01
8450,1975-01-01
8450,1976-01-01
8450,1977-01-01
8450,1978-01-01
8450,1979-01-01
8450,1980-01-01
8450,1981-01-01
8450,1982-01-01
8450,1983-01-01
8451,1970-01-01
8452,1970-01-01
8453,1970-01-01
8453,1971-01-01
8453,1972-01-01
8453,1973-01-01
8453,1974-01-01
8453,1975-01-01
8453,1976-01-01
8453,1977-01-01
8453,1978-01-01
8453,1979-01-01
8453,1980-01-01
8453,1981-01-01
8453,1982-01-01
8453,1983-01-01
8454,1970-01-01
8454,1971-01-01
8454,1972-01-01
8454,1973-01-01
8454,1974-01-01
8454,1975-01-01
8454,1976-01-01
8454,1977-01-01
8454,1978-01-01
8454,1979-01-01
8454,1980-01-01
8454,1981-01-01
8454,1982-01-01
8454,1983-01-01
8455,1970-01-01
8455,1972-01-01
8455,1975-01-01
8455,1976-01-01
8455,1977-01-01
8456,1970-01-01
8456,1971-01-01
8456,1974-01-01
8456,1975-01-01
8456,1976-01-01
8456,1977-01-01
8456,1979-01-01
8456,1981-01-01
8456,1982-01-01
8457,1970-01-01
8457,1971-01-01
8458,1970-01-01
8458,1971-01-01
8458,1972-01-01
8459,1970-01-01
8460,1970-01-01
8460,1971-01-01
8460,1973-01-01
8460,1975-01-01
8460,1976-01-01
8460,1977-01-01
8460,1978-01-01
8460,1979-01-01
8460,1980-01-01
8460,1981-01-01
8460,1982-01-01
8460,1983-01-01
8461,1970-01-01
8461,1971-01-01
8461,1972-01-01
8461,1973-01-01
8461,1974-01-01
8461,1975-01-01
8461,1976-01-01
8462,1970-01-01
8462,1971-01-01
8462,1972-01-01
8462,1973-01-01
8462,1974-01-01
8462,1975-01-01
8462,1976-01-01
8462,1977-01-01
8462,1978-01-01
8462,1979-01-01
8463,1970-01-01
8464,1970-01-01
8464,1971-01-01
8464,1973-01-01
8465,1970-01-01
8465,1971-01-01
8465,1972-01-01
8465,1974-01-01
8466,1970-01-01
8466,1971-01-01
8466,1972-01-01
8466,1973-01-01
8467,1970-01-01
8468,1970-01-01
8469,1970-01-01
8469,1971-01-01
8469,1975-01-01
8470,1970-01-01
8470,1972-01-01
8470,1973-01-01
8470,1975-01-01
8470,1977-01-01
8470,1980-01-01
8470,1981-01-01
8470,1982-01-01
8471,1970-01-01
8471,1979-01-01
8471,1983-01-01
8472,1970-01-01
8473,1970-01-01
8474,1970-01-01
8474,1971-01-01
8475,1970-01-01
8475,1971-01-01
8475,1976-01-01
8476,1970-01-01
8476,1971-01-01
8477,1970-01-01
8477,1971-01-01
8477,1972-01-01
8477,1973-01-01
8477,1974-01-01
8477,1975-01-01
8477,1976-01-01
8477,1977-01-01
8477,1978-01-01
8477,1979-01-01
8477,1980-01-01
8477,1981-01-01
8477,1982-01-01
8477,1983-01-01
8478,1970-01-01
8478,1971-01-01
8478,1973-01-01
8478,1974-01-01
8478,1975-01-01
8478,1977-01-01
8478,1978-01-01
8478,1979-01-01
8478,1980-01-01
8478,1981-01-01
8478,1982-01-01
8478,1983-01-01
8479,1970-01-01
8480,1970-01-01
8481,1970-01-01
8481,1974-01-01
8482,1970-01-01
8483,1970-01-01
8483,1971-01-01
8483,1973-01-01
8484,1970-01-01
8484,1971-01-01
8484,1972-01-01
8484,1973-01-01
8484,1974-01-01
8484,1975-01-01
8484,1976-01-01
8484,1977-01-01
8484,1978-01-01
8484,1979-01-01
8484,1980-01-01
8484,1981-01-01
8484,1982-01-01
8484,1983-01-01
8485,1970-01-01
8485,1971-01-01
8485,1976-01-01
8485,1977-01-01
8485,1981-01-01
8485,1982-01-01
8486,1970-01-01
8487,1970-01-01
8487,1972-01-01
8487,1973-01-01
8487,1975-01-01
8487,1977-01-01
8487,1979-01-01
8487,1980-01-01
8488,1970-01-01
8488,1971-01-01
8488,1972-01-01
8488,1973-01-01
8489,1970-01-01
8490,1970-01-01
8490,1971-01-01
8490,1972-01-01
8491,1970-01-01
8491,1971-01-01
8491,1983-01-01
8492,1970-01-01
8492,1971-01-01
8492,1974-01-01
8492,1976-01-01
8493,1970-01-01
8494,1970-01-01
8494,1972-01-01
8494,1973-01-01
8494,1976-01-01
8494,1977-01-01
8494,1978-01-01
8494,1980-01-01
8494,1982-01-01
8495,1970-01-01
8495,1971-01-01
8495,1972-01-01
8495,1973-01-01
8496,1970-01-01
8496,1973-01-01
8496,1974-01-01
8496,1979-01-01
8496,1982-01-01
8497,1970-01-01
8497,1971-01-01
8497,1972-01-01
8497,1974-01-01
8497,1975-01-01
8497,1976-01-01
8497,1978-01-01
8497,1979-01-01
8497,1981-01-01
8498,1970-01-01
8498,1972-01-01
8498,1975-01-01
8498,1976-01-01
8498,1977-01-01
8498,1979-01-01
8498,1982-01-01
8498,1983-01-01
8499,1970-01-01
8499,1971-01-01
8499,1972-01-01
8499,1973-01-01
8499,1974-01-01
8499,1975-01-01
8499,1976-01-01
8499,1977-01-01
8499,1978-01-01
8499,1979-01-01
8499,1980-01-01
8499,1981-01-01
8499,1982-01-01
8499,1983-01-01
8500,1970-01-01
8501,1970-01-01
8501,1971-01-01
8501,1972-01-01
8501,1973-01-01
8501,1974-01-01
8501,1975-01-01
8501,1976-01-01
8501,1977-01-01
8501,1978-01-01
8501,1979-01-01
8501,1980-01-01
8501,1981-01-01
8501,1982-01-01
8502,1970-01-01
8502,1972-01-01
8502,1973-01-01
8502,1974-01-01
8503,1970-01-01
8504,1970-01-01
8504,1971-01-01
8504,1972-01-01
8504,1973-01-01
8504,1974-01-01
8504,1975-01-01
8504,1976-01-01
8505,1970-01-01
8505,1971-01-01
8505,1973-01-01
8505,1974-01-01
8505,1975-01-01
8505,1976-01-01
8505,1977-01-01
8505,1978-01-01
8505,1979-01-01
8505,1980-01-01
8505,1981-01-01
8505,1982-01-01
8505,1983-01-01
8506,1970-01-01
8506,1971-01-01
8506,1972-01-01
8506,1973-01-01
8506,1974-01-01
8506,1975-01-01
8506,1976-01-01
8506,1977-01-01
8506,1978-01-01
8506,1979-01-01
8506,1980-01-01
8506,1981-01-01
8506,1982-01-01
8506,1983-01-01
8507,1970-01-01
8507,1971-01-01
8507,1972-01-01
8507,1973-01-01
8507,1974-01-01
8507,1975-01-01
8507,1976-01-01
8508,1970-01-01
8508,1971-01-01
8508,1973-01-01
8508,1974-01-01
8508,1975-01-01
8508,1976-01-01
8508,1977-01-01
8508,1978-01-01
8508,1979-01-01
8508,1980-01-01
8508,1981-01-01
8508,1982-01-01
8508,1983-01-01
8509,1970-01-01
8509,1971-01-01
8509,1972-01-01
8509,1973-01-01
8509,1974-01-01
8509,1975-01-01
8509,1976-01-01
8509,1977-01-01
8509,1978-01-01
8509,1979-01-01
8509,1980-01-01
8509,1981-01-01
8509,1982-01-01
8509,1983-01-01
8510,1970-01-01
8510,1971-01-01
8510,1972-01-01
8510,1973-01-01
8510,1974-01-01
8510,1975-01-01
8510,1976-01-01
8510,1977-01-01
8510,1978-01-01
8510,1980-01-01
8510,1981-01-01
8510,1983-01-01
8511,1970-01-01
8511,1971-01-01
8512,1970-01-01
8513,1970-01-01
8513,1972-01-01
8513,1973-01-01
8513,1974-01-01
8513,1975-01-01
8513,1977-01-01
8513,1978-01-01
8513,1979-01-01
8513,1980-01-01
8513,1981-01-01
8513,1983-01-01
8514,1970-01-01
8514,1971-01-01
8514,1972-01-01
8514,1974-01-01
8514,1975-01-01
8514,1976-01-01
8514,1977-01-01
8514,1978-01-01
8514,1979-01-01
8514,1980-01-01
8514,1981-01-01
8514,1982-01-01
8515,1970-01-01
8516,1970-01-01
8517,1970-01-01
8517,1971-01-01
8517,1972-01-01
8517,1973-01-01
8518,1970-01-01
8519,1970-01-01
8519,1971-01-01
8519,1972-01-01
8519,1973-01-01
8519,1974-01-01
8519,1975-01-01
8519,1977-01-01
8519,1978-01-01
8519,1979-01-01
8519,1980-01-01
8519,1981-01-01
8519,1982-01-01
8519,1983-01-01
8520,1970-01-01
8520,1971-01-01
8521,1970-01-01
8522,1970-01-01
8522,1971-01-01
8522,1972-01-01
8522,1973-01-01
8522,1974-01-01
8522,1975-01-01
8523,1970-01-01
8523,1977-01-01
8524,1970-01-01
8524,1971-01-01
8525,1970-01-01
8526,1970-01-01
8526,1972-01-01
8526,1973-01-01
8526,1974-01-01
8526,1977-01-01
8526,1978-01-01
8526,1979-01-01
8527,1970-01-01
8527,1971-01-01
8527,1972-01-01
8527,1973-01-01
8527,1974-01-01
8527,1975-01-01
8527,1976-01-01
8527,1977-01-01
8527,1978-01-01
8527,1979-01-01
8527,1980-01-01
8527,1981-01-01
8527,1982-01-01
8527,1983-01-01
8528,1970-01-01
8528,1971-01-01
8528,1972-01-01
8528,1973-01-01
8528,1974-01-01
8528,1975-01-01
8528,1976-01-01
8528,1977-01-01
8528,1978-01-01
8528,1979-01-01
8528,1980-01-01
8528,1981-01-01
8528,1982-01-01
8528,1983-01-01
8529,1970-01-01
8530,1970-01-01
8531,1970-01-01
8531,1971-01-01
8531,1972-01-01
8531,1973-01-01
8532,1970-01-01
8532,1971-01-01
8532,1972-01-01
8532,1973-01-01
8532,1974-01-01
8532,1975-01-01
8532,1976-01-01
8532,1978-01-01
8532,1979-01-01
8532,1980-01-01
8532,1981-01-01
8532,1982-01-01
8532,1983-01-01
8533,1970-01-01
8533,1971-01-01
8533,1972-01-01
8533,1973-01-01
8533,1974-01-01
8533,1976-01-01
8533,1977-01-01
8533,1978-01-01
8533,1979-01-01
8533,1980-01-01
8533,1981-01-01
8533,1982-01-01
8533,1983-01-01
8534,1970-01-01
8535,1970-01-01
8536,1970-01-01
8536,1971-01-01
8536,1973-01-01
8537,1970-01-01
8538,1970-01-01
8538,1971-01-01
8538,1972-01-01
8538,1973-01-01
8538,1974-01-01
8539,1970-01-01
8540,1970-01-01
8540,1971-01-01
8540,1972-01-01
8540,1973-01-01
8540,1977-01-01
8541,1970-01-01
8541,1972-01-01
8541,1975-01-01
8542,1970-01-01
8543,1970-01-01
8543,1971-01-01
8543,1972-01-01
8543,1973-01-01
8543,1974-01-01
8543,1975-01-01
8543,1976-01-01
8543,1977-01-01
8543,1978-01-01
8543,1979-01-01
8543,1980-01-01
8543,1981-01-01
8543,1983-01-01
8544,1970-01-01
8544,1971-01-01
8544,1972-01-01
8544,1973-01-01
8544,1975-01-01
8544,1976-01-01
8544,1977-01-01
8544,1979-01-01
8544,1980-01-01
8544,1981-01-01
8544,1982-01-01
8545,1970-01-01
8545,1971-01-01
8545,1972-01-01
8545,1973-01-01
8545,1976-01-01
8545,1977-01-01
8545,1979-01-01
8545,1981-01-01
8546,1970-01-01
8546,1972-01-01
8546,1973-01-01
8546,1977-01-01
8546,1978-01-01
8546,1979-01-01
8546,1982-01-01
8546,1983-01-01
8547,1970-01-01
8547,1973-01-01
8548,1970-01-01
8549,1970-01-01
8549,1972-01-01
8549,1976-01-01
8550,1970-01-01
8550,1971-01-01
8550,1973-01-01
8550,1974-01-01
8550,1975-01-01
8550,1976-01-01
8550,1980-01-01
8550,1981-01-01
8550,1983-01-01
8551,1970-01-01
8551,1971-01-01
8551,1972-01-01
8551,1973-01-01
8551,1974-01-01
8551,1975-01-01
8551,1976-01-01
8551,1977-01-01
8551,1978-01-01
8551,1979-01-01
8552,1970-01-01
8553,1970-01-01
8553,1971-01-01
8553,1972-01-01
8553,1973-01-01
8553,1974-01-01
8553,1975-01-01
8553,1977-01-01
8553,1978-01-01
8553,1979-01-01
8553,1980-01-01
8553,1981-01-01
8553,1982-01-01
8553,1983-01-01
8554,1970-01-01
8554,1971-01-01
8554,1972-01-01
8554,1973-01-01
8554,1974-01-01
8554,1975-01-01
8554,1976-01-01
8554,1977-01-01
8554,1978-01-01
8554,1979-01-01
8554,1980-01-01
8554,1981-01-01
8554,1982-01-01
8554,1983-01-01
8555,1970-01-01
8555,1971-01-01
8555,1972-01-01
8556,1970-01-01
8556,1971-01-01
8556,1972-01-01
8556,1974-01-01
8556,1975-01-01
8556,1978-01-01
8556,1983-01-01
8557,1970-01-01
8557,1972-01-01
8557,1973-01-01
8557,1974-01-01
8557,1976-01-01
8557,1977-01-01
8557,1978-01-01
8557,1979-01-01
8557,1980-01-01
8557,1983-01-01
8558,1970-01-01
8558,1971-01-01
8559,1970-01-01
8559,1971-01-01
8559,1972-01-01
8559,1973-01-01
8559,1974-01-01
8559,1975-01-01
8559,1976-01-01
8559,1977-01-01
8560,1970-01-01
8561,1970-01-01
8562,1970-01-01
8562,1971-01-01
8562,1972-01-01
8562,1975-01-01
8562,1976-01-01
8562,1977-01-01
8562,1978-01-01
8562,1979-01-01
8562,1981-01-01
8562,1982-01-01
8562,1983-01-01
8563,1970-01-01
8563,1972-01-01
8563,1973-01-01
8563,1974-01-01
8564,1970-01-01
8564,1971-01-01
8564,1972-01-01
8564,1973-01-01
8565,1970-01-01
